occurrenceID,eventID,verbatimHostPlant,Plant_genus,Plant_species,Plant_gen_sp,floralHostNotes,LR_floral_notes,family,genus,specificEpithet,identifiedBy,identificationRemarks,LR_verif__Changes_made_here_and_in_BBW,vernacularName,verbatimLocality,decimalLatitude,decimalLongitude,stateProvince,country,verbatimEventDate,modified,coordinateUncertaintyInMeters,sex,caste,individualCount,occurrenceRemarks,recordedBy,recordedByID,identificationVerificationStatus,dateIdentified,datasetID,previousIdentifications,recordSouce,informationWithheld,measurementMethod,images,comment_count,referenceID,sightingUrl,metadataUrl,sawZeroBees,Species_richness,Abundance,sourceFile,Delete_row,year,surveyMethod,surveyArea,surveyUnit,captureMethod,eventTime,eventEndTime,surveyDuration,numberOfSurveyors,Temperature,temperatureUnits,tempC,windSpeed,windOrdinal,cloudCover,weatherNotes,habitat,surroundingHabitat1,surroundingHabitat2,surroundingHabitat3,floralPercent,Brush_piles,Bunch_grasses,Leaf_litter,Loose_bare_soil,Mulch,Pine_needle_duff,Rock_piles,Rodent_holes_Tunnels,None_of_the_above,managementMowing,managementGrazing,managementGrazing2,managementNativeGrazing,managementAgriculture,managementInsecticides,managementHerbicides,managementFire,managementHoneybees,managementHoneybees2,managementNotes,flowersCount,volunteer,volunteer_end_time,volunteer_miles_survey,volunteer_signature,volunteer_start_time,volunteer_data_submit,volunteer_organization,training,training_date,training_hours,checklistUrl,Date,Year,Month,Day,dayno,DEM,lastFire,annTempC,isotherm,maxTempWarmest,minTempColdest,annPrec,precSeasonality,monthPrecipWarmest,monthlyPrecipCodest,tempGrowingSeasonC,precipGrowSeason,rh,swb,snowDays,evaporationPotential,growSeason,npp,gdd0,jurisdiction,consName,county,ecoregion,blmGrazing,npnStartSpringDay,plantDiversityCDFW,plantDiversityWeightCDFW,ecoregionBioDivWeightCDFW,yearsSinceFire
132397,107476,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,Narrowleaf Milkweed,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,McLaughlin 2 Lupine Field,38.8644,-122.4033,California,United States,7/12/2022,2022-10-01 05:07:01.878527+00:00,0-25,Male,Male,1,,Dylan Winkler,DylanWinkler83,Verified,10/5/2022,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Combination of capture all and capture different,"https://www.bumblebeewatch.org/media/bees/big/8ce3354a-d3de-4409-9c00-a2909b66a502.jpg, https://www.bumblebeewatch.org/media/bees/big/a9a7ada4-1911-4245-97aa-10c93ee17e57.jpg, https://www.bumblebeewatch.org/media/bees/big/6a2dc1eb-39aa-446f-b86e-81ccad5c5219.jpg, https://www.bumblebeewatch.org/media/bees/big/0d633de6-8ce4-4dff-9dbc-6334f4f886ff.jpg, https://www.bumblebeewatch.org/media/bees/big/89bc113f-3123-483b-8cfc-a9834de85060.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/132397/,https://www.bumblebeewatch.org/metadata/,FALSE,2,10,CABBA checklists 01.10.2025,NA,2022,Point,1,hectares,Combination of capture all and capture different,14:34:00,16:02:00,45,1,85,f,29,11-15 mph,3,10,,Grassland,Grassland,Riparian,Shrub/Scrub,60,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,NA,Yes,No,No,No,Suspect,Suspect,NA,"In Crotchii buffer, relocated! McLaughlin UC Reserve",>10,FALSE,,NA,,,NA,NA,FALSE,,NA,https://www.bumblebeewatch.org/checklist/107476/,7/12/2022,2022,7,12,193,697,2015,14.95,41.8,33.65,3.05,982.7,90.3,11.1,568.5,12.15,980,49.72,-867,0,124.39,261,1400.5,5470,,,Lake,Central California Foothills and Coastal Mountains,NA,79,1367,0.799882972,0.501299,7
177342,120821,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,,,Apidae,Bombus,crotchii,leifr7,Thank you,,Crotch bumble bee,Hwy 140 0.82 mile east of Owens Creek Rd,37.350072,-120.20067,California,United States,6/26/2023,2024-03-06 07:33:12.699059+00:00,0-25,Female,Female,1,,Amber Nichols,anordby99,Verified,9/30/2024,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/unnamed-122.jpg, https://www.bumblebeewatch.org/media/bees/big/IMG_8244.jpg",NA,NA,https://www.bumblebeewatch.org/sightings/bee/177342/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/26/2023,2023,6,26,177,142,NA,17.55,41.5,35.25,3.85,514.4,86.8,5.2,276.4,13.45,509.2,52.72,-1016,0,121.65,226,841.5,6403.9,,,Mariposa,Central California Foothills and Coastal Mountains,NA,63,882,0.516091281,0.345979,NA
177447,120924,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,,,Apidae,Bombus,crotchii,leifr7,Thank you,,Crotch bumble bee,Hwy 140 1.0 mile east of Owens Creek Rd,37.35149,-120.198455,California,United States,6/26/2023,2024-03-19 11:06:13.419362+00:00,0-25,Male,Male,1,,Amber Nichols,anordby99,Verified,9/30/2024,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/IMG_8226_ILoUdvj.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_8228_iJiKoY5.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_8227_YYTtlbp.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_8230_jm37vjA.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_8229.jpeg",NA,NA,https://www.bumblebeewatch.org/sightings/bee/177447/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/26/2023,2023,6,26,177,134,NA,17.55,41.7,35.25,3.95,518.5,86.7,5.3,278.4,13.55,513.2,52.75,-1005,0,120.7,226,847.2,6425.3,,,Mariposa,Central California Foothills and Coastal Mountains,NA,63,882,0.516091281,0.345979,NA
177448,120925,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,,,Apidae,Bombus,crotchii,leifr7,Thank you,,Crotch bumble bee,Hwy 140 0.82 mile east of Owens Creek Rd,37.350072,-120.20067,California,United States,6/26/2023,2024-03-19 11:12:34.541595+00:00,0-25,Male,Male,1,,Amber Nichols,anordby99,Verified,9/30/2024,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/IMG_8239.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_8236.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_8242.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_8237.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_8240.jpeg",NA,NA,https://www.bumblebeewatch.org/sightings/bee/177448/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/26/2023,2023,6,26,177,142,NA,17.55,41.5,35.25,3.85,514.4,86.8,5.2,276.4,13.45,509.2,52.72,-1016,0,121.65,226,841.5,6403.9,,,Mariposa,Central California Foothills and Coastal Mountains,NA,63,882,0.516091281,0.345979,NA
177449,120925,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,,,Apidae,Bombus,crotchii,leifr7,Thank you,,Crotch bumble bee,Hwy 140 0.82 mile east of Owens Creek Rd,37.350072,-120.20067,California,United States,6/26/2023,2024-03-19 11:12:34.541595+00:00,0-25,Male,Male,1,,Amber Nichols,anordby99,Verified,9/30/2024,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/IMG_8252.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_8246.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_8253.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_8248.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_8249.jpeg",NA,NA,https://www.bumblebeewatch.org/sightings/bee/177449/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/26/2023,2023,6,26,177,142,NA,17.55,41.5,35.25,3.85,514.4,86.8,5.2,276.4,13.45,509.2,52.72,-1016,0,121.65,226,841.5,6403.9,,,Mariposa,Central California Foothills and Coastal Mountains,NA,63,882,0.516091281,0.345979,NA
151073,114395,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,POST's Laguna Seca Property (Northern Section),37.21487,-121.758693,California,United States,7/30/2023,2023-07-31 21:09:47.008909+00:00,0-25,Female,Female,1,,Shawn Lockwood,Shawlock,Verified,10/5/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Combination of capture all and capture different,"https://www.bumblebeewatch.org/media/bees/big/b5d58821-1338-47a6-86da-849ae3576e13.jpg, https://www.bumblebeewatch.org/media/bees/big/9d793ce3-f5db-4e6d-b513-398e6afc72a4.jpg, https://www.bumblebeewatch.org/media/bees/big/f604157a-4d79-48c7-9b7f-5c81b24250fe.jpg, https://www.bumblebeewatch.org/media/bees/big/3080455c-7e7c-4b65-8506-51ad0cbaf723.jpg, https://www.bumblebeewatch.org/media/bees/big/c047aafe-9634-44d8-ac27-fe3c9d8d3b28.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/151073/,https://www.bumblebeewatch.org/metadata/,FALSE,3,9,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Combination of capture all and capture different,10:00:00,12:15:00,45,1,84,f,29,0-5 mph,1,5,,Grassland,Shrub/Scrub,Woodland/Forest,Wetland,20,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,NA,Yes,No,No,Suspect,No,No,NA,"No honey bee boxes were observed (as stated on the data sheet); however, honey bees were observed.",0,TRUE,14:00:00,40,Shawn Lockwood,7:10:00,1,NA,TRUE,4/1/2023,4,https://www.bumblebeewatch.org/checklist/114395/,7/30/2023,2023,7,30,211,70,NA,14.55,52.3,28.05,4.75,483.7,90.2,6.1,271,12.25,479.5,57.09,-872,0,107,232,798.7,5305.6,Peninsula Open Space Trust,Northern Coyote Valley Conservation Area,Santa Clara,Central California Foothills and Coastal Mountains,NA,57,1388,0.81217086,0.523374,NA
151074,114395,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,POST's Laguna Seca Property (Northern Section),37.21487,-121.758693,California,United States,7/30/2023,2023-07-31 21:09:47.008909+00:00,0-25,Female,Female,1,,Shawn Lockwood,Shawlock,Verified,10/5/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Combination of capture all and capture different,"https://www.bumblebeewatch.org/media/bees/big/ef302ff7-7b7d-4007-a23c-193458ad83ed.jpg, https://www.bumblebeewatch.org/media/bees/big/af400f92-bf01-41d0-9db7-8aad5cf180e4.jpg, https://www.bumblebeewatch.org/media/bees/big/2aec09fb-a22f-49e7-a048-b2810e4a83be.jpg, https://www.bumblebeewatch.org/media/bees/big/7a0e1431-0568-4b94-8878-63c7b5b57b23.jpg, https://www.bumblebeewatch.org/media/bees/big/c39419c3-b2fa-4fc6-8f25-1eadcd659c6b.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/151074/,https://www.bumblebeewatch.org/metadata/,FALSE,3,9,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Combination of capture all and capture different,10:00:00,12:15:00,45,1,84,f,29,0-5 mph,1,5,,Grassland,Shrub/Scrub,Woodland/Forest,Wetland,20,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,NA,Yes,No,No,Suspect,No,No,NA,"No honey bee boxes were observed (as stated on the data sheet); however, honey bees were observed.",0,TRUE,14:00:00,40,Shawn Lockwood,7:10:00,1,NA,TRUE,4/1/2023,4,https://www.bumblebeewatch.org/checklist/114395/,7/30/2023,2023,7,30,211,70,NA,14.55,52.3,28.05,4.75,483.7,90.2,6.1,271,12.25,479.5,57.09,-872,0,107,232,798.7,5305.6,Peninsula Open Space Trust,Northern Coyote Valley Conservation Area,Santa Clara,Central California Foothills and Coastal Mountains,NA,57,1388,0.81217086,0.523374,NA
151078,114395,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,POST's Laguna Seca Property (Northern Section),37.21487,-121.758693,California,United States,7/30/2023,2023-07-31 21:09:47.008909+00:00,0-25,Male,Male,1,,Shawn Lockwood,Shawlock,Verified,10/5/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Combination of capture all and capture different,"https://www.bumblebeewatch.org/media/bees/big/0361e38c-79d5-4807-814b-0542178c6169.jpg, https://www.bumblebeewatch.org/media/bees/big/f1a6138e-8556-4a62-b85d-9bb0043f655b.jpg, https://www.bumblebeewatch.org/media/bees/big/55bd6356-7bd1-41ce-bd1a-aab82505e9f4.jpg, https://www.bumblebeewatch.org/media/bees/big/4aad9f76-2ebe-4364-86a5-f200849460ec.jpg, https://www.bumblebeewatch.org/media/bees/big/dcc921c7-8aca-4d19-8116-ca95c1a8191e.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/151078/,https://www.bumblebeewatch.org/metadata/,FALSE,3,9,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Combination of capture all and capture different,10:00:00,12:15:00,45,1,84,f,29,0-5 mph,1,5,,Grassland,Shrub/Scrub,Woodland/Forest,Wetland,20,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,NA,Yes,No,No,Suspect,No,No,NA,"No honey bee boxes were observed (as stated on the data sheet); however, honey bees were observed.",0,TRUE,14:00:00,40,Shawn Lockwood,7:10:00,1,NA,TRUE,4/1/2023,4,https://www.bumblebeewatch.org/checklist/114395/,7/30/2023,2023,7,30,211,70,NA,14.55,52.3,28.05,4.75,483.7,90.2,6.1,271,12.25,479.5,57.09,-872,0,107,232,798.7,5305.6,Peninsula Open Space Trust,Northern Coyote Valley Conservation Area,Santa Clara,Central California Foothills and Coastal Mountains,NA,57,1388,0.81217086,0.523374,NA
151079,114395,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,POST's Laguna Seca Property (Northern Section),37.21487,-121.758693,California,United States,7/30/2023,2023-07-31 21:09:47.008909+00:00,0-25,Male,Male,1,,Shawn Lockwood,Shawlock,Verified,10/5/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Combination of capture all and capture different,"https://www.bumblebeewatch.org/media/bees/big/1aa6c4b0-2610-4dfe-bd31-1721e434ee2e.jpg, https://www.bumblebeewatch.org/media/bees/big/f6ca2b02-a937-41ba-a395-2594804aa135.jpg, https://www.bumblebeewatch.org/media/bees/big/6aa376ff-385a-437d-8ddb-98a981c9edb9.jpg, https://www.bumblebeewatch.org/media/bees/big/b51915ff-066d-4233-9053-f40c4c714395.jpg, https://www.bumblebeewatch.org/media/bees/big/d00a661d-3535-40b6-b77c-13869f8d9e6f.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/151079/,https://www.bumblebeewatch.org/metadata/,FALSE,3,9,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Combination of capture all and capture different,10:00:00,12:15:00,45,1,84,f,29,0-5 mph,1,5,,Grassland,Shrub/Scrub,Woodland/Forest,Wetland,20,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,NA,Yes,No,No,Suspect,No,No,NA,"No honey bee boxes were observed (as stated on the data sheet); however, honey bees were observed.",0,TRUE,14:00:00,40,Shawn Lockwood,7:10:00,1,NA,TRUE,4/1/2023,4,https://www.bumblebeewatch.org/checklist/114395/,7/30/2023,2023,7,30,211,70,NA,14.55,52.3,28.05,4.75,483.7,90.2,6.1,271,12.25,479.5,57.09,-872,0,107,232,798.7,5305.6,Peninsula Open Space Trust,Northern Coyote Valley Conservation Area,Santa Clara,Central California Foothills and Coastal Mountains,NA,57,1388,0.81217086,0.523374,NA
151231,114438,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,POST's Laguna Seca Property (Northern Section),37.21487,-121.758693,California,United States,7/30/2023,2023-08-01 00:39:47.799641+00:00,0-25,Male,Male,1,,Shawn Lockwood,Shawlock,Verified,10/5/2023,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/d93e9810-77da-42f3-9cf0-741fccdb7439.jpg, https://www.bumblebeewatch.org/media/bees/big/b49e3b0d-1eba-40b7-bf66-55e5513323ec.jpg, https://www.bumblebeewatch.org/media/bees/big/6db766c2-13ec-4a9a-ac30-afbe9eceb8fc.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/151231/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/30/2023,2023,7,30,211,70,NA,14.55,52.3,28.05,4.75,483.7,90.2,6.1,271,12.25,479.5,57.09,-872,0,107,232,798.7,5305.6,Peninsula Open Space Trust,Northern Coyote Valley Conservation Area,Santa Clara,Central California Foothills and Coastal Mountains,NA,57,1388,0.81217086,0.523374,NA
151232,114438,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,POST's Laguna Seca Property (Northern Section),37.21487,-121.758693,California,United States,7/30/2023,2023-08-01 00:39:47.799641+00:00,0-25,Male,Male,1,,Shawn Lockwood,Shawlock,Verified,10/5/2023,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/6ebd575d-81a4-4443-a584-1116bfce2c3d.jpg, https://www.bumblebeewatch.org/media/bees/big/042f24f2-672a-4b9b-b647-98b6cad26d1e.jpg, https://www.bumblebeewatch.org/media/bees/big/7b939cef-aaac-4b1c-831a-864e5f97d8c8.jpg, https://www.bumblebeewatch.org/media/bees/big/f6eb0638-b88d-4bf4-8526-aa2691ba9dc6.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/151232/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/30/2023,2023,7,30,211,70,NA,14.55,52.3,28.05,4.75,483.7,90.2,6.1,271,12.25,479.5,57.09,-872,0,107,232,798.7,5305.6,Peninsula Open Space Trust,Northern Coyote Valley Conservation Area,Santa Clara,Central California Foothills and Coastal Mountains,NA,57,1388,0.81217086,0.523374,NA
151233,114438,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,POST's Laguna Seca Property (Northern Section),37.21487,-121.758693,California,United States,7/30/2023,2023-08-01 00:39:47.799641+00:00,0-25,Male,Male,1,,Shawn Lockwood,Shawlock,Verified,10/5/2023,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/a76a909b-985f-4789-89fd-9c20c892ef18.jpg, https://www.bumblebeewatch.org/media/bees/big/a956e6c7-98af-4bb6-b74d-b831f059fe6b.jpg, https://www.bumblebeewatch.org/media/bees/big/78c8e283-8cde-4c16-806b-7f5604a57b45.jpg, https://www.bumblebeewatch.org/media/bees/big/f72859af-8abe-46db-8d31-54cd60dcd9fe.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/151233/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/30/2023,2023,7,30,211,70,NA,14.55,52.3,28.05,4.75,483.7,90.2,6.1,271,12.25,479.5,57.09,-872,0,107,232,798.7,5305.6,Peninsula Open Space Trust,Northern Coyote Valley Conservation Area,Santa Clara,Central California Foothills and Coastal Mountains,NA,57,1388,0.81217086,0.523374,NA
151234,114438,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,Male was perched on stem below flower - resting and perching or waiting for a Gyne?,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,POST's Laguna Seca Property (Northern Section),37.21487,-121.758693,California,United States,7/30/2023,2023-08-01 00:39:47.799641+00:00,0-25,Male,Male,1,,Shawn Lockwood,Shawlock,Verified,3/18/2024,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/c4eff627-0afc-492c-8e56-a2b981885d39.jpg, https://www.bumblebeewatch.org/media/bees/big/62822504-4812-418c-8522-34794b9fca97.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/151234/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/30/2023,2023,7,30,211,70,NA,14.55,52.3,28.05,4.75,483.7,90.2,6.1,271,12.25,479.5,57.09,-872,0,107,232,798.7,5305.6,Peninsula Open Space Trust,Northern Coyote Valley Conservation Area,Santa Clara,Central California Foothills and Coastal Mountains,NA,57,1388,0.81217086,0.523374,NA
168773,118260,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,Narrowleaf Milkweed,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Spenceville WA,39.11,-121.2776,California,United States,8/1/2023,2023-09-15 21:26:28.596319+00:00,50-100,Female,Worker,1,,Dylan Winkler,DylanWinkler83,Verified,10/5/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/cf311280-6ea7-4f54-acc3-b77e59c41712.jpg, https://www.bumblebeewatch.org/media/bees/big/df9a6a7f-0ca0-447c-8238-8e7aaadf945b.jpg, https://www.bumblebeewatch.org/media/bees/big/372afe25-6ad0-4802-bb45-6d43920becfa.jpg, https://www.bumblebeewatch.org/media/bees/big/a709d6ed-ccc9-467c-97c9-7fe01a02081f.jpg, https://www.bumblebeewatch.org/media/bees/big/d5afe61f-90d6-4aff-a192-c03f34ee2f76.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/168773/,https://www.bumblebeewatch.org/metadata/,FALSE,1,1,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Capture (or at least tried) all bees observed,11:48:00,12:17:00,45,1,84,f,29,No wind,0,70,Hot and still,Grassland,Woodland/Forest,Grassland,Riparian,20,No,No,No,Yes,No,No,No,Yes,No,No,Yes,NA,No,No,No,No,No,No,NA,Cow grazed pastures,10-Jun,FALSE,,NA,,,NA,NA,FALSE,,NA,https://www.bumblebeewatch.org/checklist/118260/,8/1/2023,2023,8,1,213,110,NA,17.05,43.1,34.55,3.95,830.1,83.3,12.9,434.9,14.05,827.3,52.6,-724,0,102.47,252,1236.4,6217.1,,,Nevada,Central California Foothills and Coastal Mountains,NA,62,1178,0.689291984,0.464732,NA
153981,115027,Asclepias fascicularis,Asclepias,fascicularis,Asclepias fascicularis,Milkweed blooms were abundant.,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Irvine Ranch Conservancy Native Seed Farm,33.718994,-117.72419,California,United States,8/2/2023,2023-08-06 17:12:57.880018+00:00,0-25,Female,Female,1,,Bequi Howarth,Bequi,Verified,10/5/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/87853e03-a507-4ec1-a8af-74f431ded35a.jpg, https://www.bumblebeewatch.org/media/bees/big/2612d7a6-7176-4c32-8239-d4b28123899c.jpg, https://www.bumblebeewatch.org/media/bees/big/db046406-9279-43d4-a9a5-b995a96b9b0a.jpg, https://www.bumblebeewatch.org/media/bees/big/86d6ad5e-a502-4bca-bbec-a9701efba379.jpg, https://www.bumblebeewatch.org/media/bees/big/80f69c60-d3f5-4240-8d32-17ca4721bfe2.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/153981/,https://www.bumblebeewatch.org/metadata/,FALSE,1,2,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Capture (or at least tried) all bees observed,11:13:00,12:07:00,45,1,80,f,27,0-5 mph,1,0,"Mildly humid, temps rising.",Agricultural Lands,Shrub/Scrub,Agricultural Lands,Grassland,60,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Suspect,No,NA,No,Yes,No,Yes,Yes,Yes,NA,This area was previously agricultural lands and still has some agriculture nearby. Currently it is an 8 acre California Native Plant Seed Farm run by the Irvine Ranch Conservancy. In 2020 a great portion of the hectare that I studied was burned in the Silverado Fire. There are 9 active honeybee hives present on the Native Seed Farm. I suspect that one row of perennials was mowed recently.,>10,TRUE,13:45:00,52,Bequi,10:30:00,3,NA,TRUE,7/14/2023,6,https://www.bumblebeewatch.org/checklist/115027/,8/2/2023,2023,8,2,214,183,2020,16.85,48,28.45,7.15,318.8,94.7,7.9,183.9,13.55,314.5,59.87,-1045,0,110.69,143,553.7,6164.6,,,Orange,Southern California/Northern Baja Coast,NA,41,1314,0.768870685,0.377623,3
